middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z
-14195.721,-24342.967,5227.568,-14122.421,-24633.875,5227.568,-14269.021,-24052.059,5227.568
-14538.15,-24412.664,5346.574,-14464.851,-24703.572,5346.574,-14611.45,-24121.756,5346.574
-14862.102,-24502.32,5444.25,-14788.802,-24793.229,5444.25,-14935.401,-24211.412,5444.25
-15132.731,-24591.26,5504.608,-15059.432,-24882.168,5504.608,-15206.031,-24300.352,5504.608
-15450.212,-24688.686,5608.521,-15376.912,-24979.594,5608.521,-15523.512,-24397.777,5608.521
-15771.249,-24793.832,5712.092,-15672.995,-25077.285,5712.092,-15869.503,-24510.379,5712.092
-16067.675,-24898.176,5811.613,-15969.421,-25181.629,5811.613,-16165.929,-24614.723,5811.613
-16382.421,-24992.398,5919.396,-16284.167,-25275.852,5919.396,-16480.676,-24708.945,5919.396
-16750.848,-25106.312,6049.71,-16652.594,-25389.766,6049.71,-16849.102,-24822.859,6049.71
-17084.285,-25196.672,6160.536,-17007.727,-25486.738,6160.536,-17160.844,-24906.605,6160.536
-17413.109,-25251.783,6269.878,-17362.559,-25547.494,6269.878,-17463.66,-24956.072,6269.878
-17715.455,-25282.525,6372.701,-17712.312,-25582.51,6372.701,-17718.598,-24982.541,6372.701
-17980.756,-25277.221,6447.994,-18012.959,-25575.486,6447.994,-17948.553,-24978.955,6447.994
-18191.248,-25231.719,6510.822,-18272.592,-25520.48,6510.822,-18109.904,-24942.957,6510.822
-18427.008,-25088.252,6563.299,-18606.146,-25328.895,6563.299,-18247.869,-24847.609,6563.299
-18643.637,-24845.924,6605.761,-18867.553,-25045.578,6605.761,-18419.721,-24646.27,6605.761
-18827.832,-24558.602,6644.472,-19103.133,-24677.803,6644.472,-18552.531,-24439.4,6644.472
-18988.334,-24246.07,6711.0,-19275.984,-24331.262,6711.0,-18700.684,-24160.879,6711.0
-19144.855,-23916.377,6790.035,-19432.506,-24001.568,6790.035,-18857.205,-23831.186,6790.035
-19254.754,-23570.025,6876.255,-19547.236,-23636.764,6876.255,-18962.271,-23503.287,6876.255
-19357.992,-23217.023,6979.048,-19654.043,-23265.539,6979.048,-19061.941,-23168.508,6979.048
-19437.918,-22854.025,7092.391,-19735.291,-22893.641,7092.391,-19140.545,-22814.41,7092.391
-19501.193,-22521.0,7197.89,-19798.566,-22560.615,7197.89,-19203.82,-22481.385,7197.89
-19574.457,-22191.303,7309.651,-19871.83,-22230.918,7309.651,-19277.084,-22151.688,7309.651
-19647.725,-21811.65,7442.41,-19945.098,-21851.266,7442.41,-19350.352,-21772.035,7442.41
-19694.348,-21485.283,7556.89,-19991.721,-21524.898,7556.89,-19396.975,-21445.668,7556.89
-19767.609,-21128.945,7686.183,-20064.982,-21168.561,7686.183,-19470.236,-21089.33,7686.183
-19830.889,-20799.25,7804.423,-20121.578,-20873.414,7804.423,-19540.199,-20725.086,7804.423
-19967.424,-20452.908,7930.724,-20258.113,-20527.072,7930.724,-19676.734,-20378.744,7930.724
-20103.961,-20143.195,8041.808,-20378.779,-20263.506,8041.808,-19829.143,-20022.885,8041.808
-20233.838,-19840.139,8147.841,-20503.693,-19971.205,8147.841,-19963.982,-19709.072,8147.841
-20430.324,-19587.037,8239.099,-20681.117,-19751.668,8239.099,-20179.531,-19422.406,8239.099
-20653.449,-19330.609,8310.939,-20846.688,-19560.086,8310.939,-20460.211,-19101.133,8310.939
-20916.545,-19184.078,8388.999,-21056.371,-19449.5,8388.999,-20776.719,-18918.656,8388.999
-21232.914,-19024.23,8412.196,-21354.406,-19298.529,8412.196,-21111.422,-18749.932,8412.196
-21519.32,-18907.676,8406.552,-21578.955,-19201.689,8406.552,-21459.686,-18613.662,8406.552
-21844.049,-18858.1,8408.976,-21847.779,-19158.076,8408.976,-21840.318,-18558.123,8408.976
-22231.146,-18850.354,8411.941,-22234.877,-19150.33,8411.941,-22227.416,-18550.377,8411.941
-22531.723,-18904.342,8416.154,-22450.707,-19193.195,8416.154,-22612.738,-18615.488,8416.154
-22831.451,-19010.904,8421.915,-22710.244,-19285.328,8421.915,-22952.658,-18736.48,8421.915
-23154.004,-19160.793,8430.361,-23002.5,-19419.727,8430.361,-23305.508,-18901.859,8430.361
-23421.199,-19326.543,8438.571,-23251.83,-19574.16,8438.571,-23590.568,-19078.926,8438.571
-23680.668,-19517.102,8446.973,-23488.441,-19747.426,8446.973,-23872.895,-19286.777,8446.973
-23934.703,-19717.857,8456.655,-23742.477,-19948.182,8456.655,-24126.93,-19487.533,8456.655
-24190.191,-19933.381,8466.958,-23997.965,-20163.705,8466.958,-24382.418,-19703.057,8466.958
-24433.301,-20143.184,8477.235,-24241.074,-20373.508,8477.235,-24625.527,-19912.859,8477.235
-24676.412,-20362.975,8487.641,-24484.186,-20593.299,8487.641,-24868.639,-20132.65,8487.641
-24936.73,-20648.539,8500.521,-24744.504,-20878.863,8500.521,-25128.957,-20418.215,8500.521
-25205.873,-20889.039,8512.071,-25013.646,-21119.363,8512.071,-25398.1,-20658.715,8512.071
-25465.781,-21085.672,8522.998,-25292.551,-21330.604,8522.998,-25639.012,-20840.74,8522.998
-25755.371,-21277.875,8534.689,-25582.141,-21522.807,8534.689,-25928.602,-21032.943,8534.689
-26072.133,-21424.166,8545.646,-25970.09,-21706.277,8545.646,-26174.176,-21142.055,8545.646
-26348.199,-21518.561,8553.704,-26280.867,-21810.906,8553.704,-26415.531,-21226.215,8553.704
-26671.24,-21515.23,8560.488,-26693.146,-21814.43,8560.488,-26649.334,-21216.031,8560.488
-27005.617,-21457.861,8565.657,-27102.748,-21741.703,8565.657,-26908.486,-21174.02,8565.657
-27293.787,-21301.131,8567.187,-27467.799,-21545.508,8567.187,-27119.775,-21056.754,8567.187
-27580.4,-21105.621,8575.423,-27783.182,-21326.709,8575.423,-27377.619,-20884.533,8575.423
-27846.818,-20885.83,8592.396,-28072.066,-21083.98,8592.396,-27621.57,-20687.68,8592.396
-28033.311,-20629.4,8631.586,-28287.41,-20788.881,8631.586,-27779.211,-20469.92,8631.586
-28283.082,-20309.697,8694.574,-28537.182,-20469.178,8694.574,-28028.982,-20150.217,8694.574
-28451.83,-20037.824,8749.358,-28725.686,-20160.312,8749.358,-28177.975,-19915.336,8749.358
-28592.412,-19745.193,8812.361,-28883.83,-19816.436,8812.361,-28300.994,-19673.951,8812.361
-28723.24,-19379.326,8888.417,-29056.578,-19463.691,8888.417,-28390.914,-19292.09,8888.417
-28838.922,-19023.383,8955.921,-29176.297,-19116.381,8955.921,-28506.59,-18939.443,8955.921
-28954.744,-18686.133,9011.256,-29267.945,-18745.475,9011.256,-28597.248,-18625.504,9011.256
-29019.465,-18376.145,9049.787,-29377.217,-18395.752,9049.787,-28667.455,-18360.697,9049.787
-29084.186,-18025.275,9074.595,-29448.512,-18052.15,9074.595,-28697.557,-18019.045,9074.595
-29131.875,-17732.32,9081.979,-29431.766,-17740.426,9081.979,-28725.586,-17713.031,9081.979
-29125.062,-17452.988,9068.888,-29423.891,-17426.486,9068.888,-28772.807,-17449.035,9068.888
-29097.812,-17136.186,9038.399,-29396.641,-17109.684,9038.399,-28798.984,-17162.688,9038.399
-29073.969,-16839.826,9001.285,-29372.797,-16813.324,9001.285,-28775.141,-16866.328,9001.285
-29046.719,-16516.211,8943.181,-29339.135,-16449.186,8943.181,-28754.303,-16583.236,8943.181
-28992.217,-16192.588,8878.484,-29284.633,-16125.562,8878.484,-28699.801,-16259.613,8878.484
-28903.652,-15862.153,8807.517,-29196.068,-15795.128,8807.517,-28611.236,-15929.179,8807.517
-28791.244,-15504.467,8722.912,-29075.406,-15408.28,8722.912,-28507.082,-15600.653,8722.912
-28661.803,-15163.81,8641.807,-28945.965,-15067.623,8641.807,-28377.641,-15259.996,8641.807
-28528.953,-14860.627,8576.435,-28807.152,-14748.353,8576.435,-28250.754,-14972.901,8576.435
-28365.443,-14523.376,8510.23,-28628.824,-14379.743,8510.23,-28102.062,-14667.009,8510.23
-28188.309,-14247.445,8466.124,-28451.689,-14103.812,8466.124,-27924.928,-14391.078,8466.124
-28011.172,-13964.701,8438.812,-28244.848,-13776.564,8438.812,-27777.496,-14152.838,8438.812
-27786.342,-13716.023,8421.771,-28007.936,-13513.795,8421.771,-27564.748,-13918.252,8421.771
-27581.959,-13535.478,8438.646,-27769.25,-13301.124,8438.646,-27394.668,-13769.831,8438.646
-27357.137,-13402.621,8364.113,-27507.076,-13142.778,8364.113,-27207.197,-13662.464,8364.113
-27118.688,-13256.14,8307.792,-27225.809,-12975.916,8307.792,-27011.566,-13536.363,8307.792
-26815.512,-13150.536,8206.464,-26868.164,-12855.192,8206.464,-26762.859,-13445.88,8206.464
-26473.582,-13082.0,8084.974,-26504.34,-12783.581,8084.974,-26442.824,-13380.419,8084.974
-26131.066,-13052.739,7959.661,-26133.924,-12752.753,7959.661,-26128.209,-13352.726,7959.661
-25744.674,-13060.64,7816.189,-25747.531,-12760.653,7816.189,-25741.816,-13360.626,7816.189
-25365.09,-13094.858,7663.257,-25335.078,-12796.363,7663.257,-25395.102,-13393.354,7663.257
-24972.18,-13130.129,7528.203,-24925.43,-12833.794,7528.203,-25018.93,-13426.464,7528.203
-24642.176,-13181.2,7424.13,-24594.639,-12884.99,7424.13,-24689.713,-13477.41,7424.13
-24291.309,-13242.518,7327.354,-24243.771,-12946.308,7327.354,-24338.846,-13538.728,7327.354
-23930.223,-13314.052,7256.007,-23882.686,-13017.842,7256.007,-23977.76,-13610.262,7256.007
-23579.357,-13388.995,7210.065,-23531.82,-13092.785,7210.065,-23626.895,-13685.205,7210.065
-23218.264,-13446.905,7187.987,-23170.727,-13150.695,7187.987,-23265.801,-13743.115,7187.987
-22874.195,-13504.816,7174.532,-22826.658,-13208.606,7174.532,-22921.732,-13801.026,7174.532
-22577.83,-13572.948,7144.077,-22496.029,-13284.315,7144.077,-22659.631,-13861.581,7144.077
-22284.869,-13698.989,7103.711,-22170.152,-13421.789,7103.711,-22399.586,-13976.189,7103.711
-21961.258,-13818.217,7046.107,-21846.541,-13541.017,7046.107,-22075.975,-14095.417,7046.107
-21647.861,-14002.17,6968.942,-21510.854,-13735.283,6968.942,-21784.869,-14269.057,6968.942
-21365.123,-14158.87,6892.399,-21228.115,-13891.983,6892.399,-21502.131,-14425.757,6892.399
-21082.383,-14325.792,6813.07,-20945.375,-14058.905,6813.07,-21219.391,-14592.679,6813.07
-20830.303,-14489.306,6736.495,-20654.217,-14246.42,6736.495,-21006.389,-14732.191,6736.495
-20581.627,-14707.323,6649.896,-20405.541,-14464.438,6649.896,-20757.713,-14950.209,6649.896
-20309.107,-14952.594,6556.429,-20108.258,-14729.75,6556.429,-20509.957,-15175.438,6556.429
-20060.434,-15163.802,6475.416,-19859.584,-14940.958,6475.416,-20261.283,-15386.646,6475.416
-19815.17,-15419.29,6393.374,-19614.32,-15196.446,6393.374,-20016.02,-15642.134,6393.374
-19525.625,-15654.341,6316.116,-19324.775,-15431.497,6316.116,-19726.475,-15877.185,6316.116
-19290.576,-15909.83,6251.875,-19089.727,-15686.986,6251.875,-19491.426,-16132.674,6251.875
-19045.309,-16107.41,6202.509,-18844.459,-15884.566,6202.509,-19246.158,-16330.254,6202.509
-18806.854,-16315.21,6167.552,-18617.689,-16082.364,6167.552,-18996.018,-16548.057,6167.552
-18558.182,-16526.408,6141.369,-18369.018,-16293.562,6141.369,-18747.346,-16759.254,6141.369
-18302.695,-16778.49,6127.93,-18113.531,-16545.645,6127.93,-18491.859,-17011.336,6127.93
-18047.209,-16982.877,6102.322,-17858.045,-16750.031,6102.322,-18236.373,-17215.723,6102.322
-17733.814,-17160.014,6054.354,-17544.65,-16927.168,6054.354,-17922.979,-17392.859,6054.354
-17457.891,-17398.475,5970.872,-17282.234,-17155.277,5970.872,-17633.547,-17641.672,5970.872
-17161.531,-17589.234,5855.044,-16985.875,-17346.037,5855.044,-17337.188,-17832.432,5855.044
-16824.293,-17803.84,5700.668,-16664.9,-17549.688,5700.668,-16983.686,-18057.992,5700.668
-16500.678,-17974.164,5544.754,-16341.285,-17720.012,5544.754,-16660.07,-18228.316,5544.754
-16200.899,-18127.457,5390.916,-16094.673,-17846.893,5390.916,-16307.126,-18408.021,5390.916
-15921.564,-18267.121,5259.358,-15815.338,-17986.557,5259.358,-16027.791,-18547.686,5259.358
-15621.787,-18379.531,5123.948,-15525.349,-18095.455,5123.948,-15718.226,-18663.607,5123.948
-15301.571,-18468.098,5031.882,-15241.482,-18174.178,5031.882,-15361.66,-18762.018,5031.882
-14988.168,-18526.006,4955.274,-14934.198,-18230.9,4955.274,-15042.138,-18821.111,4955.274
-14661.14,-18566.881,4914.549,-14621.54,-18269.506,4914.549,-14700.739,-18864.256,4914.549
-14296.64,-18600.943,4892.758,-14288.83,-18301.045,4892.758,-14304.449,-18900.842,4892.758
-13986.643,-18590.725,4869.277,-14001.613,-18291.098,4869.277,-13971.672,-18890.352,4869.277
-13656.209,-18536.225,4813.27,-13718.54,-18242.771,4813.27,-13593.878,-18829.678,4813.27
-13308.741,-18440.85,4728.106,-13389.312,-18151.871,4728.106,-13228.171,-18729.828,4728.106
-13032.812,-18338.66,4639.795,-13152.412,-18063.531,4639.795,-12913.213,-18613.789,4639.795
-12750.068,-18205.811,4539.21,-12891.28,-17941.123,4539.21,-12608.856,-18470.498,4539.21
-12521.828,-18069.557,4447.644,-12663.04,-17804.869,4447.644,-12380.616,-18334.244,4447.644
-12286.776,-17940.113,4350.472,-12440.647,-17682.58,4350.472,-12132.905,-18197.646,4350.472
-12038.099,-17752.762,4243.165,-12232.854,-17524.572,4243.165,-11843.343,-17980.951,4243.165
-11840.518,-17596.066,4152.012,-12035.273,-17367.877,4152.012,-11645.762,-17824.256,4152.012
-11622.494,-17391.674,4057.512,-11833.555,-17178.475,4057.512,-11411.434,-17604.873,4057.512
-11367.003,-17132.789,3950.216,-11598.805,-16942.348,3950.216,-11135.201,-17323.23,3950.216
-11159.206,-16904.557,3869.117,-11391.008,-16714.115,3869.117,-10927.404,-17094.998,3869.117
-10971.847,-16645.668,3809.728,-11217.465,-16473.412,3809.728,-10726.229,-16817.924,3809.728
-10811.74,-16386.779,3776.295,-11057.358,-16214.524,3776.295,-10566.122,-16559.035,3776.295
-10644.821,-16127.882,3753.924,-10908.159,-15984.17,3753.924,-10381.483,-16271.594,3753.924
-10511.968,-15838.325,3730.709,-10790.141,-15725.987,3730.709,-10233.795,-15950.663,3730.709
-10385.926,-15545.362,3678.716,-10664.099,-15433.024,3678.716,-10107.753,-15657.7,3678.716
-10317.797,-15276.243,3616.356,-10603.217,-15183.854,3616.356,-10032.377,-15368.632,3616.356
-10198.569,-14918.556,3506.32,-10488.816,-14842.682,3506.32,-9908.322,-14994.43,3506.32
-10140.66,-14594.933,3394.853,-10434.7,-14535.431,3394.853,-9846.62,-14654.435,3394.853
-10086.155,-14199.771,3245.354,-10385.699,-14183.233,3245.354,-9786.611,-14216.31,3245.354
-10052.09,-13790.987,3080.173,-10351.634,-13774.449,3080.173,-9752.546,-13807.525,3080.173
-10052.091,-13447.216,2937.201,-10352.067,-13443.463,2937.201,-9752.114,-13450.969,2937.201
-10079.376,-13114.359,2806.352,-10378.737,-13133.932,2806.352,-9780.015,-13094.787,2806.352
-10129.755,-12781.303,2678.37,-10422.731,-12845.839,2678.37,-9836.778,-12716.767,2678.37
-10199.726,-12439.852,2553.424,-10492.702,-12504.388,2553.424,-9906.749,-12375.315,2553.424
-10283.69,-12129.186,2467.363,-10566.575,-12229.066,2467.363,-10000.806,-12029.305,2467.363
-10404.039,-11843.71,2402.015,-10680.559,-11960.057,2402.015,-10127.52,-11727.363,2402.015
-10557.974,-11558.234,2357.936,-10834.494,-11674.581,2357.936,-10281.453,-11441.888,2357.936
-10737.098,-11261.562,2338.662,-10991.705,-11420.228,2338.662,-10482.49,-11102.896,2338.662
-10941.411,-10964.888,2330.052,-11177.269,-11150.282,2330.052,-10705.554,-10779.493,2330.052
-11170.914,-10732.588,2310.402,-11385.653,-10942.08,2310.402,-10956.175,-10523.096,2310.402
-11417.208,-10494.691,2281.403,-11619.375,-10716.341,2281.403,-11215.041,-10273.042,2281.403
-11677.497,-10293.177,2246.037,-11860.054,-10531.238,2246.037,-11494.94,-10055.115,2246.037
-11918.194,-10122.449,2208.819,-12100.751,-10360.511,2208.819,-11735.638,-9884.388,2208.819
-12195.275,-9948.924,2161.804,-12377.832,-10186.985,2161.804,-12012.719,-9710.862,2161.804
-12449.965,-9803.387,2116.284,-12582.86,-10072.346,2116.284,-12317.069,-9534.428,2116.284
-12724.244,-9655.05,2066.487,-12857.14,-9924.009,2066.487,-12591.349,-9386.091,2066.487
-13040.508,-9520.707,2007.941,-13173.403,-9789.666,2007.941,-12907.612,-9251.748,2007.941
-13384.758,-9372.37,1942.959,-13517.653,-9641.329,1942.959,-13251.862,-9103.411,1942.959
-13734.604,-9238.027,1879.24,-13867.499,-9506.986,1879.24,-13601.708,-8969.068,1879.24
-14028.477,-9128.874,1826.034,-14147.457,-9404.271,1826.034,-13909.496,-8853.477,1826.034
-14389.519,-9011.324,1762.323,-14491.416,-9293.489,1762.323,-14287.621,-8729.159,1762.323
-14739.367,-8916.165,1705.542,-14841.265,-9198.33,1705.542,-14637.47,-8634.0,1705.542
-15114.402,-8793.018,1646.917,-15216.3,-9075.183,1646.917,-15012.505,-8510.853,1646.917
-15489.437,-8686.663,1593.684,-15591.334,-8968.828,1593.684,-15387.539,-8404.498,1593.684
-15819.691,-8583.107,1551.223,-15921.589,-8865.272,1551.223,-15717.794,-8300.942,1551.223
-16147.149,-8476.753,1516.726,-16249.047,-8758.918,1516.726,-16045.252,-8194.588,1516.726
-16441.02,-8373.197,1489.984,-16542.916,-8655.362,1489.984,-16339.122,-8091.032,1489.984
-16760.084,-8283.636,1469.112,-16861.98,-8565.801,1469.112,-16658.188,-8001.471,1469.112
-17059.553,-8180.08,1458.603,-17161.449,-8462.245,1458.603,-16957.656,-7897.915,1458.603
-17420.594,-8059.732,1449.201,-17522.49,-8341.897,1449.201,-17318.697,-7777.567,1449.201
-17762.047,-7953.378,1438.966,-17851.77,-8239.647,1438.966,-17672.324,-7667.109,1438.966
-18078.312,-7875.012,1415.976,-18168.035,-8161.28,1415.976,-17988.59,-7588.743,1415.976
-18380.584,-7799.444,1388.042,-18470.307,-8085.713,1388.042,-18290.861,-7513.176,1388.042
-18738.83,-7709.883,1345.453,-18828.553,-7996.151,1345.453,-18649.107,-7423.614,1345.453
-19041.098,-7659.504,1302.788,-19115.527,-7950.125,1302.788,-18966.668,-7368.884,1302.788
-19379.75,-7589.535,1250.491,-19460.859,-7878.362,1250.491,-19298.641,-7300.707,1250.491
-19729.6,-7511.168,1190.804,-19795.871,-7803.757,1190.804,-19663.328,-7218.579,1190.804
-20057.059,-7435.6,1130.198,-20123.33,-7728.189,1130.198,-19990.787,-7143.011,1130.198
-20401.309,-7368.429,1065.696,-20467.58,-7661.018,1065.696,-20335.037,-7075.84,1065.696
-20728.766,-7309.655,1002.236,-20795.037,-7602.244,1002.236,-20662.494,-7017.066,1002.236
-21075.814,-7236.887,933.605,-21142.086,-7529.476,933.605,-21009.543,-6944.298,933.605
-21403.275,-7147.326,868.79,-21478.566,-7437.725,868.79,-21327.984,-6856.928,868.79
-21755.922,-7066.162,801.817,-21831.213,-7356.56,801.817,-21680.631,-6775.763,801.817
-22111.367,-6959.808,735.955,-22221.191,-7238.983,735.955,-22001.543,-6680.633,735.955
-22436.029,-6836.661,679.749,-22545.854,-7115.836,679.749,-22326.205,-6557.486,679.749
-22746.695,-6702.32,631.372,-22890.957,-6965.357,631.372,-22602.434,-6439.283,631.372
-23074.154,-6539.99,587.152,-23234.523,-6793.529,587.152,-22913.785,-6286.451,587.152
-23306.455,-6386.057,561.44,-23466.824,-6639.596,561.44,-23146.086,-6132.518,561.44
-23597.529,-6204.136,538.453,-23783.676,-6439.399,538.453,-23411.383,-5968.872,538.453
-23846.623,-6008.222,529.866,-24054.883,-6224.157,529.866,-23638.363,-5792.286,529.866
-24067.729,-5801.112,522.396,-24275.988,-6017.047,522.396,-23859.469,-5585.176,522.396
-24260.846,-5591.203,516.333,-24469.105,-5807.139,516.333,-24052.586,-5375.268,516.333
-24470.756,-5367.302,498.825,-24701.096,-5559.51,498.825,-24240.416,-5175.094,498.825
-24669.471,-5121.009,475.8,-24899.811,-5313.217,475.8,-24439.131,-4928.801,475.8
-24837.398,-4871.918,450.177,-25085.971,-5039.881,450.177,-24588.826,-4703.955,450.177
-25038.914,-4592.041,413.114,-25287.486,-4760.004,413.114,-24790.342,-4424.078,413.114
-25184.453,-4337.352,380.054,-25457.377,-4461.901,380.054,-24911.529,-4212.802,380.054
-25324.393,-4046.28,345.151,-25607.225,-4146.312,345.151,-25041.561,-3946.248,345.151
-25430.748,-3758.007,311.506,-25722.32,-3828.613,311.506,-25139.176,-3687.401,311.506
-25528.707,-3486.527,283.218,-25824.258,-3537.997,283.218,-25233.156,-3435.057,283.218
-25579.086,-3192.657,258.401,-25878.713,-3207.599,258.401,-25279.459,-3177.715,258.401
-25624.475,-2960.658,243.157,-25924.102,-2975.6,243.157,-25324.848,-2945.716,243.157
-25634.609,-2680.224,230.513,-25934.557,-2674.564,230.513,-25334.662,-2685.884,230.513
-25637.988,-2413.305,224.527,-25937.936,-2407.646,224.527,-25338.041,-2418.965,224.527
-25627.852,-2139.629,220.618,-25926.359,-2109.751,220.618,-25329.344,-2169.507,220.618
-25590.684,-1832.165,218.925,-25886.344,-1781.32,218.925,-25295.023,-1883.01,218.925
-25536.621,-1521.323,212.996,-25829.588,-1456.742,212.996,-25243.654,-1585.904,212.996
-25472.422,-1220.617,206.109,-25759.066,-1132.101,206.109,-25185.777,-1309.133,206.109
-25394.707,-906.396,196.98,-25681.352,-817.879,196.98,-25108.062,-994.912,196.98
-25306.857,-663.128,188.454,-25588.684,-560.297,188.454,-25025.031,-765.959,188.454
-25212.248,-413.102,179.407,-25494.074,-310.271,179.407,-24930.422,-515.933,179.407
-25097.365,-142.804,168.033,-25370.762,-19.297,168.033,-24823.969,-266.312,168.033
-24985.861,127.493,157.296,-25259.258,251.001,157.296,-24712.465,3.986,157.296
-24837.191,401.17,144.293,-25110.588,524.677,144.293,-24563.795,277.663,144.293
-24695.277,668.089,132.915,-24955.125,818.02,132.915,-24435.43,518.158,132.915
-24533.094,931.63,120.879,-24792.941,1081.561,120.879,-24273.246,781.698,120.879
-24360.775,1201.928,109.175,-24602.652,1379.396,109.175,-24118.898,1024.459,109.175
-24174.938,1455.332,98.309,-24416.814,1632.801,98.309,-23933.061,1277.863,98.309
-23985.723,1708.736,88.7,-24227.6,1886.205,88.7,-23743.846,1531.267,88.7
-23762.723,1941.867,80.792,-23974.713,2154.141,80.792,-23550.732,1729.594,80.792
-23539.721,2178.378,74.394,-23748.018,2394.277,74.394,-23331.424,1962.479,74.394
-23293.068,2411.51,71.036,-23501.365,2627.409,71.036,-23084.771,2195.61,71.036
-22992.355,2661.535,69.528,-23180.797,2894.965,69.528,-22803.914,2428.105,69.528
-22735.568,2847.364,69.528,-22924.01,3080.794,69.528,-22547.127,2613.934,69.528
-22475.4,3043.329,69.528,-22657.16,3282.0,69.528,-22293.641,2804.659,69.528
-22171.307,3208.886,69.528,-22342.447,3455.281,69.528,-22000.166,2962.49,69.528
-21840.186,3381.2,69.529,-21985.236,3643.803,69.529,-21695.135,3118.598,69.529
-21492.176,3536.621,69.527,-21637.227,3799.224,69.527,-21347.125,3274.019,69.527
-21191.467,3675.149,69.528,-21336.518,3937.751,69.528,-21046.416,3412.546,69.528
-20880.615,3796.782,69.528,-20991.674,4075.468,69.528,-20769.557,3518.095,69.528
-20498.814,3945.446,69.528,-20600.02,4227.86,69.528,-20397.609,3663.031,69.528
-20127.139,4090.73,69.528,-20228.344,4373.144,69.528,-20025.934,3808.316,69.528
-19768.988,4185.335,69.528,-19854.82,4472.795,69.528,-19683.156,3897.876,69.528
-19414.217,4269.805,69.528,-19483.146,4561.778,69.528,-19345.287,3977.831,69.528
-19059.443,4340.758,69.528,-19113.832,4635.787,69.528,-19005.055,4045.73,69.528
-18728.322,4388.061,69.528,-18782.711,4683.09,69.528,-18673.934,4093.032,69.528
-18383.686,4448.879,69.527,-18411.799,4747.559,69.527,-18355.572,4150.199,69.527
-18022.154,4479.288,69.528,-18050.268,4777.968,69.528,-17994.041,4180.608,69.528
-17653.869,4492.803,69.528,-17659.809,4792.744,69.528,-17647.93,4192.861,69.528
-17275.447,4502.939,69.528,-17281.387,4802.88,69.528,-17269.508,4202.998,69.528
-16944.33,4509.697,69.528,-16950.27,4809.638,69.528,-16938.391,4209.756,69.528
-16599.701,4486.045,69.528,-16589.105,4785.858,69.528,-16610.297,4186.232,69.528
-16255.071,4459.016,69.528,-16214.49,4756.259,69.528,-16295.652,4161.773,69.528
-15880.028,4398.198,69.528,-15839.447,4695.44,69.528,-15920.609,4100.955,69.528
-15515.129,4337.382,69.528,-15457.569,4631.808,69.528,-15572.688,4042.956,69.528
-15167.119,4252.913,69.528,-15080.481,4540.131,69.528,-15253.757,3965.695,69.528
-14822.486,4121.143,69.528,-14726.68,4405.434,69.528,-14918.293,3836.853,69.528
-14521.778,3999.51,69.529,-14381.884,4264.895,69.529,-14661.673,3734.124,69.529
-14207.556,3867.74,69.528,-14067.661,4133.125,69.528,-14347.45,3602.354,69.528
-13954.15,3725.834,69.528,-13803.42,3985.219,69.528,-14104.881,3466.449,69.528
-13660.202,3553.52,69.528,-13509.472,3812.904,69.528,-13810.933,3294.135,69.528
-13393.279,3354.175,69.528,-13226.347,3603.44,69.528,-13560.212,3104.909,69.528
-13106.088,3148.074,69.528,-12939.155,3397.339,69.528,-13273.021,2898.808,69.528
-12842.548,2948.729,69.529,-12643.604,3173.277,69.529,-13041.491,2724.182,69.529
-12555.354,2695.325,69.528,-12356.411,2919.873,69.528,-12754.298,2470.778,69.528
-12295.193,2472.33,69.529,-12096.25,2696.877,69.529,-12494.137,2247.782,69.529
-12021.516,2229.062,69.528,-11822.572,2453.61,69.528,-12220.459,2004.515,69.528
-11781.625,2009.446,69.528,-11582.682,2233.993,69.528,-11980.568,1784.898,69.528
-11521.461,1776.314,69.529,-11322.518,2000.861,69.529,-11720.404,1551.766,69.529
-11264.677,1546.56,69.528,-11065.733,1771.108,69.528,-11463.62,1322.013,69.528
-11011.271,1326.943,69.529,-10812.327,1551.491,69.529,-11210.214,1102.396,69.529
-10740.974,1107.327,69.528,-10542.03,1331.874,69.528,-10939.917,882.779,69.528
-10457.155,867.437,69.528,-10258.212,1091.985,69.528,-10656.099,642.89,69.528
-10210.508,661.335,69.528,-10011.564,885.883,69.528,-10409.451,436.788,69.528
-9943.585,461.991,69.528,-9744.642,686.538,69.528,-10142.528,237.443,69.528
-9723.967,255.888,69.529,-9525.023,480.436,69.529,-9922.91,31.341,69.529
-9497.588,36.271,69.528,-9298.645,260.819,69.528,-9696.531,-188.276,69.528
-9271.212,-166.452,69.527,-9072.269,58.096,69.527,-9470.155,-391.0,69.527
-9068.487,-369.175,69.527,-8869.544,-144.628,69.527,-9267.431,-593.723,69.527
-8835.356,-568.52,69.527,-8636.413,-343.972,69.527,-9034.3,-793.068,69.527
-8588.709,-801.652,69.527,-8389.766,-577.104,69.527,-8787.652,-1026.2,69.527
-8355.576,-1034.784,69.527,-8156.633,-810.236,69.527,-8554.52,-1259.332,69.527
-8085.276,-1278.052,69.528,-7886.333,-1053.504,69.528,-8284.22,-1502.599,69.528
-7818.356,-1507.805,69.527,-7619.414,-1283.257,69.527,-8017.299,-1732.352,69.527
-7571.71,-1730.801,69.527,-7372.768,-1506.253,69.527,-7770.653,-1955.348,69.527
