middle.x,middle.y,middle.z,side1.x,side1.y,side1.z,side2.x,side2.y,side2.z
21529.715,-41955.066,6082.892,21422.713,-41674.797,6082.892,21665.062,-42305.301,6082.892
20996.762,-42122.855,6137.933,20926.938,-41770.094,6137.933,21046.818,-42418.648,6137.933
20414.457,-42172.203,6169.521,20428.543,-41806.707,6169.521,20402.871,-42543.793,6169.521
19970.332,-42157.402,6178.805,20024.467,-41772.145,6178.805,19936.199,-42455.453,6178.805
19432.441,-42078.445,6174.64,19499.424,-41694.695,6174.64,19380.746,-42373.957,6174.64
18608.332,-41979.758,6137.862,18631.699,-41680.668,6137.862,18584.965,-42278.848,6137.862
17818.773,-41960.02,6060.793,17827.652,-41660.152,6060.793,17806.389,-42319.984,6060.793
17004.537,-41984.688,5943.799,16990.246,-41685.027,5943.799,17018.828,-42284.348,5943.799
16121.226,-42053.773,5773.168,16106.934,-41754.113,5773.168,16135.518,-42353.434,5773.168
15252.716,-42088.32,5573.385,15238.424,-41788.66,5573.385,15267.008,-42387.98,5573.385
14507.571,-42088.32,5388.64,14493.279,-41788.66,5388.64,14521.863,-42387.98,5388.64
13895.668,-42014.309,5241.688,13971.152,-41723.961,5241.688,13820.184,-42304.656,5241.688
13303.5,-41826.789,5112.514,13429.684,-41554.617,5112.514,13177.316,-42098.961,5112.514
12745.875,-41594.848,5013.289,12920.614,-41350.992,5013.289,12535.561,-41882.391,5013.289
12227.732,-41283.168,4945.886,12419.112,-41052.141,4945.886,12005.049,-41542.938,4945.886
11805.428,-40924.801,4909.651,12018.681,-40713.797,4909.651,11592.175,-41135.805,4909.651
11376.853,-40519.707,4895.218,11615.044,-40303.293,4895.218,11143.698,-40731.133,4895.218
11061.854,-40117.098,4889.038,11334.711,-39936.219,4889.038,10783.551,-40300.629,4889.038
10925.202,-39801.965,4876.179,11234.992,-39677.734,4876.179,10608.596,-39925.938,4876.179
10841.082,-39413.719,4854.333,11133.465,-39346.543,4854.333,10548.699,-39480.895,4854.333
10757.191,-39023.875,4836.908,11132.188,-39032.719,4836.908,10400.448,-39028.734,4836.908
10757.192,-38530.402,4802.584,11127.562,-38563.195,4802.584,10381.176,-38513.977,4802.584
10781.865,-38007.332,4761.012,11076.151,-38065.605,4761.012,10487.579,-37949.059,4761.012
10880.558,-37439.84,4713.102,11174.844,-37498.113,4713.102,10586.271,-37381.566,4713.102
10964.446,-37030.25,4675.027,11250.438,-37120.852,4675.027,10678.454,-36939.648,4675.027
11088.745,-36510.742,4628.512,11374.737,-36601.344,4628.512,10802.753,-36420.141,4628.512
11260.806,-35962.949,4575.829,11546.798,-36053.551,4575.829,10974.813,-35872.348,4575.829
11433.239,-35431.398,4523.532,11719.231,-35522.0,4523.532,11147.247,-35340.797,4523.532
11640.497,-34878.715,4467.215,11926.489,-34969.316,4467.215,11354.505,-34788.113,4467.215
11813.21,-34311.215,4411.486,12099.202,-34401.816,4411.486,11527.218,-34220.613,4411.486
12020.468,-33758.516,4355.17,12306.46,-33849.117,4355.17,11734.476,-33667.914,4355.17
12222.787,-33112.059,4291.221,12508.779,-33202.66,4291.221,11936.795,-33021.457,4291.221
12425.107,-32485.342,4229.986,12711.1,-32575.941,4229.986,12139.115,-32394.742,4229.986
12573.146,-31957.32,4179.774,12859.138,-32047.92,4179.774,12287.153,-31866.721,4179.774
12726.118,-31370.084,4125.924,13017.982,-31439.477,4125.924,12434.254,-31300.691,4125.924
12800.137,-30782.844,4076.135,13098.542,-30813.736,4076.135,12501.731,-30751.951,4076.135
12844.549,-30185.736,4030.68,13142.954,-30216.629,4030.68,12546.144,-30154.844,4030.68
12814.94,-29633.043,3993.062,13109.793,-29577.707,3993.062,12520.088,-29688.379,3993.062
12721.182,-29100.094,3963.78,13005.15,-29003.34,3963.78,12437.213,-29196.848,3963.78
12449.773,-28621.418,3948.603,12688.385,-28439.58,3948.603,12211.162,-28803.256,3948.603
12025.389,-28083.523,3941.473,12264.0,-27901.686,3941.473,11786.777,-28265.361,3941.473
11581.266,-27565.377,3926.237,11811.257,-27372.754,3926.237,11351.274,-27758.0,3926.237
11097.663,-26983.078,3892.863,11327.654,-26790.455,3892.863,10867.672,-27175.701,3892.863
10683.147,-26474.799,3848.284,10913.139,-26282.176,3848.284,10453.156,-26667.422,3848.284
10278.501,-26006.004,3794.268,10508.492,-25813.381,3794.268,10048.51,-26198.627,3794.268
9878.789,-25561.879,3730.834,10108.78,-25369.256,3730.834,9648.798,-25754.502,3730.834
9331.035,-24969.705,3627.719,9530.792,-24745.881,3627.719,9131.278,-25193.529,3627.719
8832.628,-24545.322,3532.389,9032.385,-24321.498,3532.389,8632.871,-24769.146,3532.389
8299.679,-24101.193,3423.507,8461.615,-23848.652,3423.507,8137.742,-24353.734,3423.507
7722.315,-23790.299,3315.228,7850.591,-23519.107,3315.228,7594.04,-24061.49,3315.228
7075.867,-23509.016,3207.587,7172.134,-23224.881,3207.587,6979.6,-23793.15,3207.587
6478.765,-23390.582,3125.039,6504.675,-23091.703,3125.039,6452.854,-23689.461,3125.039
5896.466,-23351.1,3062.513,5900.969,-23051.133,3062.513,5891.964,-23651.066,3062.513
5309.233,-23356.035,3013.565,5271.195,-23058.457,3013.565,5347.271,-23653.613,3013.565
4633.176,-23449.797,2976.428,4551.569,-23161.109,2976.428,4714.782,-23738.484,2976.428
3991.66,-23617.582,2959.245,3898.58,-23332.387,2959.245,4084.74,-23902.777,2959.245
3384.688,-23814.973,2950.071,3238.291,-23553.117,2950.071,3531.085,-24076.828,2950.071
2906.019,-24125.865,2911.15,2682.538,-23925.725,2911.15,3129.5,-24326.006,2911.15
2516.174,-24560.125,2837.597,2255.302,-24411.984,2837.597,2777.046,-24708.266,2837.597
2185.547,-25043.734,2744.496,1924.675,-24895.594,2744.496,2446.419,-25191.875,2744.496
1909.992,-25512.174,2649.64,1649.12,-25364.033,2649.64,2170.864,-25660.314,2649.64
1629.845,-26049.502,2538.353,1354.67,-25930.008,2538.353,1905.02,-26168.996,2538.353
1331.327,-26784.309,2389.271,1056.153,-26664.814,2389.271,1606.502,-26903.803,2389.271
1060.365,-27509.932,2242.301,778.962,-27405.951,2242.301,1341.769,-27613.912,2242.301
816.959,-28194.223,2106.09,535.555,-28090.242,2106.09,1098.363,-28298.203,2106.09
568.959,-28915.254,1967.43,287.556,-28811.273,1967.43,850.363,-29019.234,1967.43
376.071,-29434.209,1871.283,94.667,-29330.229,1871.283,657.475,-29538.189,1871.283
178.59,-29989.908,1775.078,-102.814,-29885.928,1775.078,459.994,-30093.889,1775.078
-41.854,-30536.422,1686.621,-323.258,-30432.441,1686.621,239.55,-30640.402,1686.621
-271.483,-31050.793,1614.766,-543.74,-30924.791,1614.766,0.774,-31176.795,1614.766
-537.853,-31560.568,1559.589,-793.527,-31403.627,1559.589,-282.179,-31717.51,1559.589
-827.185,-32042.783,1535.957,-1063.907,-31858.492,1535.957,-590.464,-32227.074,1535.957
-1185.407,-32451.518,1527.683,-1391.279,-32233.305,1527.683,-979.534,-32669.73,1527.683
-1630.887,-32823.52,1518.081,-1809.412,-32582.42,1518.081,-1452.362,-33064.617,1518.081
-2067.181,-33177.148,1509.105,-2230.758,-32925.668,1509.105,-1903.605,-33428.629,1509.105
-2567.772,-33498.633,1499.72,-2709.231,-33234.078,1499.72,-2426.312,-33763.188,1499.72
-3082.141,-33792.555,1490.12,-3223.6,-33528.0,1490.12,-2940.681,-34057.109,1490.12
-3573.547,-34045.148,1481.66,-3715.006,-33780.594,1481.66,-3432.087,-34309.703,1481.66
-4175.174,-34306.922,1472.26,-4316.634,-34042.367,1472.26,-4033.715,-34571.477,1472.26
-4877.84,-34591.66,1461.282,-5006.285,-34320.547,1461.282,-4749.396,-34862.773,1461.282
-5497.839,-34835.07,1451.593,-5600.523,-34553.191,1451.593,-5395.154,-35116.949,1451.593
-6113.246,-35087.66,1442.761,-6215.93,-34805.781,1442.761,-6010.561,-35369.539,1442.761
-6678.134,-35326.477,1434.716,-6799.675,-35052.199,1434.716,-6556.592,-35600.754,1434.716
-7302.725,-35611.215,1426.519,-7451.529,-35350.719,1426.519,-7153.921,-35871.711,1426.519
-7908.946,-35974.023,1418.609,-8067.115,-35719.105,1418.609,-7750.777,-36228.941,1418.609
-8418.727,-36295.508,1412.351,-8601.177,-36057.363,1412.351,-8236.276,-36533.652,1412.351
-8772.355,-36594.016,1407.858,-8975.512,-36373.273,1407.858,-8569.199,-36814.758,1407.858
-9135.172,-36961.418,1403.426,-9374.171,-36780.09,1403.426,-8896.173,-37142.746,1403.426
-9419.914,-37292.09,1400.625,-9683.492,-37148.82,1400.625,-9156.336,-37435.359,1400.625
-9646.6,-37684.777,1398.229,-9932.812,-37594.875,1398.229,-9360.387,-37774.68,1398.229
-9802.411,-38056.934,1396.772,-10094.649,-37989.133,1396.772,-9510.173,-38124.734,1396.772
-9860.808,-38476.969,1395.491,-10157.543,-38432.832,1395.491,-9564.072,-38521.105,1395.491
-9934.289,-38995.934,1392.11,-10233.756,-38978.062,1392.11,-9634.822,-39013.805,1392.11
-9975.622,-39570.004,1429.385,-10275.089,-39552.133,1429.385,-9676.155,-39587.875,1429.385
-10016.954,-40107.34,1477.976,-10316.421,-40089.469,1477.976,-9717.487,-40125.211,1477.976
-10053.695,-40548.23,1505.956,-10353.162,-40530.359,1505.956,-9754.229,-40566.102,1505.956
-10104.213,-41025.859,1655.466,-10421.242,-40950.461,1655.466,-9765.91,-41100.145,1655.466
-10232.807,-41521.863,1782.942,-10524.437,-41451.492,1782.942,-9941.177,-41592.234,1782.942
-10402.731,-41976.523,1906.161,-10686.782,-41820.266,1906.161,-10090.034,-42169.016,1906.161
-10626.981,-42437.859,2030.121,-10887.656,-42289.371,2030.121,-10366.307,-42586.348,2030.121
-10891.31,-42810.27,2106.865,-11144.842,-42597.582,2106.865,-10636.854,-43036.531,2106.865
-11178.887,-43253.27,2158.118,-11467.07,-43009.562,2158.118,-10934.166,-43459.676,2158.118
-11523.335,-43620.668,2219.234,-11785.423,-43379.191,2219.234,-11277.229,-43860.641,2219.234
-11821.854,-43951.336,2175.361,-12023.117,-43728.863,2175.361,-11620.592,-44173.809,2175.361
-12161.709,-44254.453,2187.05,-12342.32,-44014.914,2187.05,-11981.098,-44493.992,2187.05
-12524.524,-44548.383,2216.099,-12700.539,-44305.445,2216.099,-12348.51,-44791.32,2216.099
-12859.783,-44750.461,2256.327,-13021.786,-44497.965,2256.327,-12697.78,-45002.957,2256.327
-13282.305,-44957.125,2323.902,-13400.709,-44681.48,2323.902,-13163.9,-45232.77,2323.902
-13645.12,-45058.164,2396.719,-13711.41,-44765.578,2396.719,-13578.83,-45350.75,2396.719
-14012.526,-45122.461,2481.625,-14026.825,-44822.801,2481.625,-13998.228,-45422.121,2481.625
-14439.634,-45108.68,2588.165,-14411.568,-44809.996,2588.165,-14467.699,-45407.363,2588.165
-14830.004,-45044.383,2691.445,-14749.853,-44755.289,2691.445,-14910.155,-45333.477,2691.445
-15238.746,-44920.379,2801.701,-15116.283,-44591.629,2801.701,-15362.864,-45258.68,2801.701
-15707.648,-44679.977,2927.922,-15553.813,-44379.531,2927.922,-15851.581,-44973.637,2927.922
-16213.072,-44416.184,3052.372,-16046.727,-44139.254,3052.372,-16377.03,-44687.148,3052.372
-16671.814,-44129.238,3148.738,-16514.158,-43874.004,3148.738,-16829.471,-44384.473,3148.738
-17108.352,-43867.852,3224.976,-16933.688,-43579.844,3224.976,-17278.846,-44157.969,3224.976
-17720.443,-43463.379,3312.663,-17562.787,-43208.145,3312.663,-17878.1,-43718.613,3312.663
-18380.064,-43106.316,3365.634,-18222.408,-42851.082,3365.634,-18537.721,-43361.551,3365.634
-18935.762,-42784.836,3385.273,-18778.105,-42529.602,3385.273,-19093.418,-43040.07,3385.273
-19620.051,-42389.871,3405.864,-19435.209,-42078.047,3405.864,-19804.551,-42701.102,3405.864
-20189.523,-42082.172,3406.971,-19997.938,-41778.094,3406.971,-20347.18,-42337.406,3406.971
-20777.367,-41802.035,3490.719,-20631.686,-41458.387,3490.719,-20904.537,-42073.746,3490.719
-21287.143,-41526.48,3660.057,-21159.973,-41254.77,3660.057,-21414.312,-41798.191,3660.057
-21857.215,-41152.445,4046.601,-21687.402,-40905.133,4046.601,-22027.027,-41399.758,4046.601
-22265.354,-40878.918,4347.586,-22019.555,-40630.551,4347.586,-22481.191,-41087.277,4347.586
-22697.051,-40428.836,4551.643,-22481.213,-40220.477,4551.643,-22942.842,-40657.41,4551.643
-23104.531,-39997.219,4713.679,-22888.693,-39788.859,4713.679,-23320.369,-40205.578,4713.679
-23580.201,-39509.551,4803.087,-23364.363,-39301.191,4803.087,-23796.039,-39717.91,4803.087
-23937.279,-39197.863,4875.374,-23756.914,-38958.137,4875.374,-24117.645,-39437.59,4875.374
-24304.258,-39033.863,4943.943,-24225.922,-38744.273,4943.943,-24382.594,-39323.453,4943.943
-24740.744,-39009.738,5039.406,-24743.564,-38709.75,5039.406,-24737.924,-39309.727,5039.406
-25144.887,-39032.699,5141.284,-25208.059,-38739.426,5141.284,-25070.463,-39365.52,5141.284
-25668.441,-39170.473,5278.562,-25803.279,-38864.27,5278.562,-25531.842,-39493.48,5278.562
-26122.543,-39392.418,5368.847,-26299.061,-39102.969,5368.847,-25946.301,-39683.102,5368.847
-26669.623,-39634.332,5503.513,-26832.141,-39344.496,5503.513,-26494.773,-39939.23,5503.513
-27159.857,-39926.805,5620.11,-27308.801,-39654.613,5620.11,-26993.148,-40197.816,5620.11
-27633.754,-40189.809,5716.569,-27783.066,-39929.605,5716.569,-27484.441,-40450.012,5716.569
-28124.01,-40440.418,5802.345,-28273.322,-40180.215,5802.345,-27974.697,-40700.621,5802.345
-28575.037,-40654.75,5868.755,-28708.186,-40354.965,5868.755,-28441.426,-40950.02,5868.755
-29087.363,-40835.914,5918.111,-29207.984,-40528.012,5918.111,-28967.57,-41141.801,5918.111
-29595.082,-40938.645,5938.465,-29658.602,-40645.445,5938.465,-29531.562,-41231.844,5938.465
-30116.467,-41005.578,6001.526,-30094.852,-40747.168,6001.526,-30126.803,-41271.477,6001.526
-30527.373,-40957.008,5957.965,-30462.404,-40664.129,5957.965,-30592.342,-41249.887,5957.965
-31021.201,-40869.664,6073.63,-30918.08,-40587.945,6073.63,-31124.322,-41151.383,6073.63
-31531.992,-40575.098,6241.886,-31362.584,-40286.859,6241.886,-31686.295,-40847.285,6241.886
-32019.949,-40291.082,6383.671,-31832.484,-40056.867,6383.671,-32207.414,-40525.297,6383.671
-32410.312,-39983.379,6542.67,-32222.848,-39749.164,6542.67,-32597.777,-40217.594,6542.67
-33023.566,-39538.285,6801.087,-32816.023,-39321.664,6801.087,-33231.109,-39754.906,6801.087
-33484.977,-39083.23,7024.443,-33277.434,-38866.609,7024.443,-33692.52,-39299.852,7024.443
-33967.211,-38683.668,7249.821,-33782.785,-38447.055,7249.821,-34151.637,-38920.281,7249.821
-34486.168,-38366.777,7494.347,-34299.664,-38077.516,7494.347,-34643.047,-38622.492,7494.347
-35020.203,-38114.199,7653.476,-34936.703,-37778.129,7653.476,-35110.516,-38448.285,7653.476
-35427.637,-38045.293,7759.031,-35422.09,-37684.199,7759.031,-35442.738,-38403.016,7759.031
-35813.41,-38040.699,7821.726,-35842.285,-37695.496,7821.726,-35779.473,-38385.445,7821.726
-36217.555,-38104.992,7857.804,-36332.73,-37779.426,7857.804,-36102.324,-38444.996,7857.804
-36575.773,-38224.402,7854.502,-36744.359,-37892.184,7854.502,-36415.918,-38556.199,7854.502
-36979.914,-38435.66,7873.486,-37137.16,-38180.172,7873.486,-36822.668,-38691.148,7873.486
-37411.613,-38669.879,7923.373,-37606.137,-38406.707,7923.373,-37213.578,-38969.797,7923.373
-37820.352,-38959.211,8007.152,-38033.367,-38708.742,8007.152,-37591.215,-39237.316,8007.152
-38230.418,-39329.309,8137.433,-38452.113,-39068.836,8137.433,-38009.742,-39591.688,8137.433
-38558.406,-39653.273,8272.155,-38773.602,-39401.637,8272.155,-38342.699,-39905.406,8272.155
-38921.242,-39998.789,8442.178,-39139.676,-39773.828,8442.178,-38694.586,-40234.062,8442.178
-39332.445,-40365.688,8650.503,-39559.074,-40133.582,8650.503,-39080.387,-40617.426,8650.503
-39777.941,-40807.207,8910.108,-39987.879,-40592.902,8910.108,-39568.004,-41021.512,8910.108
-40197.332,-41080.359,9117.646,-40378.148,-40819.316,9117.646,-39998.336,-41352.734,9117.646
-40616.113,-41266.992,9304.761,-40718.426,-40949.848,9304.761,-40519.027,-41604.492,9304.761
-41044.004,-41353.477,9453.743,-41049.363,-41053.523,9453.743,-41038.645,-41653.43,9453.743
-41430.926,-41358.027,9549.992,-41417.867,-41058.312,9549.992,-41443.984,-41657.742,9549.992
-41854.262,-41285.195,9614.75,-41784.227,-40993.484,9614.75,-41924.297,-41576.906,9614.75
-42245.738,-41144.078,9638.942,-42120.32,-40871.551,9638.942,-42371.156,-41416.605,9638.942
-42614.449,-40952.902,9639.918,-42448.379,-40703.062,9639.918,-42780.52,-41202.742,9639.918
-42974.062,-40738.965,9621.071,-42791.434,-40500.957,9621.071,-43156.691,-40976.973,9621.071
-43320.02,-40479.5,9582.914,-43108.199,-40267.055,9582.914,-43531.84,-40691.945,9582.914
-43602.242,-40119.887,9520.921,-43343.77,-39967.602,9520.921,-43860.715,-40272.172,9520.921
-43884.457,-39669.234,9423.395,-43606.059,-39557.457,9423.395,-44162.855,-39781.012,9423.395
-44048.328,-39241.34,9335.928,-43762.168,-39151.27,9335.928,-44334.488,-39331.41,9335.928
-44203.094,-38708.758,9229.598,-43911.98,-38636.273,9229.598,-44494.207,-38781.242,9229.598
-44344.207,-38066.914,9120.615,-44047.004,-38026.047,9120.615,-44641.41,-38107.781,9120.615
-44439.793,-37484.254,9042.7,-44142.59,-37443.387,9042.7,-44736.996,-37525.121,9042.7
-44492.277,-36972.125,8998.877,-44170.68,-36933.008,8998.877,-44802.707,-37018.332,8998.877
-44584.316,-36390.949,8975.664,-44266.203,-36302.441,8975.664,-44910.02,-36485.848,8975.664
-44762.988,-35795.445,9000.102,-44409.098,-35707.215,9000.102,-45104.59,-35887.773,9000.102
-44949.621,-35108.09,8937.822,-44598.941,-35015.988,8937.822,-45315.633,-35219.188,8937.822
-45113.492,-34529.977,8886.975,-44755.094,-34441.258,8886.975,-45485.98,-34642.684,8886.975
-45272.812,-33901.801,8813.502,-44936.191,-33809.227,8813.502,-45615.219,-34001.727,8813.502
-45312.707,-33436.129,8666.043,-45012.723,-33439.32,8666.043,-45612.691,-33432.938,8666.043
-45248.156,-33100.246,8544.131,-44966.219,-33202.766,8544.131,-45530.094,-32997.727,8544.131
-45070.445,-32663.275,8354.221,-44820.609,-32829.355,8354.221,-45320.281,-32497.195,8354.221
-44827.926,-32419.127,8258.616,-44606.23,-32621.242,8258.616,-45049.621,-32217.012,8258.616
-44476.227,-32062.768,8154.405,-44285.68,-32294.482,8154.405,-44666.773,-31831.053,8154.405
-44116.629,-31762.322,8054.012,-43926.082,-31994.037,8054.012,-44307.176,-31530.607,8054.012
-43734.262,-31470.984,7997.884,-43543.715,-31702.699,7997.884,-43924.809,-31239.27,7997.884
-43364.777,-31176.627,7937.325,-43192.461,-31422.203,7937.325,-43537.094,-30931.051,7937.325
-43010.496,-30879.213,7859.716,-42785.578,-31139.893,7859.716,-43209.406,-30654.635,7859.716
-42678.199,-30524.148,7794.528,-42455.082,-30724.697,7794.528,-42901.316,-30323.6,7794.528
-42353.91,-30158.742,7693.86,-42106.211,-30355.799,7693.86,-42608.758,-29960.662,7693.86
-42004.508,-29682.01,7583.976,-41733.746,-29908.002,7583.976,-42240.379,-29496.633,7583.976
-41652.621,-29320.555,7460.691,-41396.266,-29533.5,7460.691,-41925.23,-29113.031,7460.691
-41349.012,-28953.67,7349.521,-41099.84,-29255.219,7349.521,-41570.77,-28697.803,7349.521
-41039.48,-28753.377,7278.981,-40848.816,-29080.855,7278.981,-41240.004,-28456.105,7278.981
-40702.629,-28639.572,7222.491,-40629.453,-29002.023,7222.491,-40771.074,-28294.559,7222.491
-40429.5,-28589.498,7195.668,-40419.258,-28954.449,7195.668,-40456.871,-28290.75,7195.668
-40156.375,-28653.23,7177.723,-40236.148,-28942.43,7177.723,-40076.602,-28364.031,7177.723
-39865.047,-28730.617,7174.998,-39996.469,-29000.299,7174.998,-39733.625,-28460.936,7174.998
-39362.641,-28923.086,7180.378,-39494.062,-29192.768,7180.378,-39231.219,-28653.404,7180.378
-38850.082,-29207.754,7192.185,-38981.504,-29477.436,7192.185,-38718.66,-28938.072,7192.185
-38340.098,-29522.676,7208.787,-38491.922,-29781.422,7208.787,-38188.273,-29263.93,7208.787
-37784.754,-29882.293,7228.984,-37952.742,-30130.848,7228.984,-37616.766,-29633.738,7228.984
-37311.348,-30191.832,7241.342,-37479.336,-30440.387,7241.342,-37143.359,-29943.277,7241.342
-36883.461,-30505.928,7250.183,-37087.027,-30802.492,7250.183,-36684.594,-30209.852,7250.183
-36551.168,-30715.326,7253.328,-36745.469,-31048.086,7253.328,-36397.84,-30457.469,7253.328
-36214.312,-30847.338,7267.776,-36254.578,-31215.23,7267.776,-36181.961,-30470.654,7267.776
-35904.766,-30838.23,7290.956,-35865.879,-31216.613,7290.956,-35942.586,-30501.787,7290.956
-35558.359,-30806.771,7327.757,-35496.051,-31100.23,7327.757,-35620.668,-30513.312,7327.757
-34968.598,-30594.623,7398.174,-34878.449,-30880.758,7398.174,-35058.746,-30308.488,7398.174
-34367.141,-30409.127,7470.229,-34276.992,-30695.262,7470.229,-34457.289,-30122.992,7470.229
-33754.441,-30201.146,7535.416,-33654.266,-30511.119,7535.416,-33856.621,-29883.693,7535.416
-33262.824,-30008.766,7581.968,-33172.676,-30294.9,7581.968,-33352.973,-29722.631,7581.968
-32815.719,-30021.271,7621.483,-32864.871,-30391.648,7621.483,-32782.031,-29672.357,7621.483
-32287.334,-30150.557,7641.822,-32432.686,-30486.543,7641.822,-32161.131,-29828.328,7641.822
-31663.391,-30364.158,7592.377,-31761.701,-30647.592,7592.377,-31565.08,-30080.725,7592.377
-30938.268,-30622.729,7547.716,-31068.369,-30969.822,7547.716,-30820.783,-30283.703,7547.716
-30286.219,-30847.572,7498.59,-30384.529,-31131.006,7498.59,-30187.908,-30564.139,7498.59
-29594.824,-31044.311,7437.925,-29693.135,-31327.744,7437.925,-29496.514,-30760.877,7437.925
-29121.426,-31126.074,7394.196,-29177.076,-31420.867,7394.196,-29065.775,-30831.281,7394.196
-28611.078,-31149.279,7362.804,-28604.473,-31449.207,7362.804,-28617.684,-30849.352,7362.804
-28178.918,-31065.826,7341.361,-28101.072,-31355.551,7341.361,-28256.764,-30776.102,7341.361
-27658.188,-30932.422,7325.982,-27545.133,-31210.305,7325.982,-27771.242,-30654.539,7325.982
-27180.492,-30738.768,7338.794,-27034.535,-31000.867,7338.794,-27326.449,-30476.668,7338.794
-26780.266,-30510.686,7288.954,-26584.268,-30737.809,7288.954,-26976.264,-30283.562,7288.954
-26448.895,-30187.922,7219.352,-26219.49,-30381.246,7219.352,-26678.299,-29994.598,7219.352
-26173.357,-29858.465,7124.803,-25895.848,-29972.434,7124.803,-26450.867,-29744.496,7124.803
-26057.299,-29493.389,7017.448,-25764.367,-29558.131,7017.448,-26350.23,-29428.646,7017.448
-25971.211,-29094.809,6900.584,-25674.389,-29138.363,6900.584,-26268.033,-29051.254,6900.584
-25906.652,-28608.506,6770.949,-25607.074,-28624.41,6770.949,-26206.23,-28592.602,6770.949
-25900.066,-27899.979,6624.086,-25600.488,-27915.883,6624.086,-26199.645,-27884.074,6624.086
-25906.418,-27114.486,6528.099,-25606.557,-27123.604,6528.099,-26206.279,-27105.369,6528.099
-25923.859,-26297.459,6523.298,-25566.875,-26305.324,6523.298,-26268.291,-26294.797,6523.298
-26035.758,-25522.807,6390.124,-25736.877,-25496.914,6390.124,-26334.639,-25548.699,6390.124
-26169.18,-24868.66,6222.434,-25831.887,-24776.031,6222.434,-26516.846,-24970.762,6222.434
-26427.398,-24270.463,6016.763,-26153.293,-24148.535,6016.763,-26701.504,-24392.391,6016.763
-26763.082,-23792.762,5831.161,-26522.502,-23613.537,5831.161,-27003.662,-23971.986,5831.161
-27219.273,-23302.143,5658.405,-27049.955,-23125.877,5658.405,-27419.424,-23494.816,5658.405
-27696.984,-22919.127,5567.808,-27534.461,-22709.822,5567.808,-27876.043,-23145.303,5567.808
-28325.328,-22518.898,5532.265,-28158.514,-22269.555,5532.265,-28492.143,-22768.242,5532.265
-28850.377,-22213.354,5472.377,-28705.328,-21950.75,5472.377,-28995.426,-22475.957,5472.377
-29573.391,-21847.549,5331.522,-29428.342,-21584.945,5331.522,-29718.439,-22110.152,5331.522
-30304.99,-21528.232,5162.041,-30159.941,-21265.629,5162.041,-30450.039,-21790.836,5162.041
-30933.352,-21253.66,5003.927,-30809.469,-20980.434,5003.927,-31057.234,-21526.887,5003.927
-31600.426,-21047.092,4839.147,-31504.971,-20762.684,4839.147,-31695.881,-21331.5,4839.147
-32383.697,-20849.135,4658.881,-32326.105,-20554.715,4658.881,-32441.289,-21143.555,4658.881
-32943.18,-20763.064,4549.246,-32933.062,-20463.234,4549.246,-32953.297,-21062.895,4549.246
-33416.574,-20767.365,4481.375,-33452.727,-20469.551,4481.375,-33380.422,-21065.18,4481.375
-33950.227,-20930.895,4403.502,-34095.262,-20668.283,4403.502,-33805.191,-21193.506,4403.502
-34402.113,-21219.232,4300.026,-34591.09,-20986.236,4300.026,-34213.137,-21452.229,4300.026
-34789.441,-21537.697,4200.89,-34995.672,-21319.822,4200.89,-34583.211,-21755.572,4200.89
-35211.195,-21903.5,4111.87,-35417.426,-21685.625,4111.87,-35004.965,-22121.375,4111.87
-35680.297,-22299.434,4067.97,-35886.527,-22081.559,4067.97,-35474.066,-22517.309,4067.97
-36166.609,-22665.234,4017.86,-36366.527,-22441.553,4017.86,-35966.691,-22888.916,4017.86
-36584.066,-23048.256,3909.261,-36783.984,-22824.574,3909.261,-36384.148,-23271.938,3909.261
-36958.488,-23409.752,3782.06,-37158.406,-23186.07,3782.06,-36758.57,-23633.434,3782.06
-37367.324,-23728.213,3653.515,-37538.57,-23481.891,3653.515,-37196.078,-23974.535,3653.515
-37801.992,-23999.34,3552.094,-37943.738,-23734.938,3552.094,-37660.246,-24263.742,3552.094
-38193.629,-24162.877,3511.825,-38255.254,-23869.275,3511.825,-38132.004,-24456.479,3511.825
-38602.473,-24244.645,3493.237,-38614.676,-23944.893,3493.237,-38590.27,-24544.396,3493.237
-39153.324,-24266.16,3445.048,-39165.527,-23966.408,3445.048,-39141.121,-24565.912,3445.048
-39721.406,-24257.553,3347.171,-39700.082,-23958.312,3347.171,-39742.73,-24556.793,3347.171
-40267.973,-24167.18,3219.521,-40193.887,-23876.471,3219.521,-40342.059,-24457.889,3219.521
-40857.562,-24055.293,3061.667,-40740.312,-23779.154,3061.667,-40974.812,-24331.432,3061.667
-41472.984,-23801.377,2886.737,-41343.617,-23530.703,2886.737,-41602.352,-24072.051,2886.737
-42062.578,-23474.309,2739.467,-41880.363,-23235.986,2739.467,-42244.793,-23712.631,2739.467
-42510.16,-23177.365,2661.919,-42296.438,-22966.836,2661.919,-42723.883,-23387.895,2661.919
-42976.086,-22740.896,2663.793,-42757.074,-22535.875,2663.793,-43195.098,-22945.918,2663.793
-43348.281,-22320.699,2561.434,-43065.547,-22134.979,2561.434,-43638.953,-22496.113,2561.434
-43616.191,-21834.646,2450.674,-43354.906,-21687.236,2450.674,-43877.477,-21982.057,2450.674
-43878.715,-21339.734,2303.527,-43600.199,-21228.248,2303.527,-44157.23,-21451.221,2303.527
-44050.855,-20827.602,2138.864,-43759.406,-20756.48,2138.864,-44342.305,-20898.723,2138.864
